time,open,high,low,close
2021-06-16T13:30:00Z,121.13,122.05,119.44,121.86
2021-06-16T17:30:00Z,121.97,131.92,118.85,121.57
2021-06-17T13:30:00Z,122.85,124.63,117.5,120.64
2021-06-17T17:30:00Z,120.66,121.02,118.98,120.63
2021-06-18T13:30:00Z,124.97,127.61,122.07,124.69
2021-06-18T17:30:00Z,124.76,131.19,123.79,128.83
2021-06-21T13:30:00Z,127.27,129.81,121.38,121.43
2021-06-21T17:30:00Z,121.33,121.45,120.1,121.25
2021-06-22T13:30:00Z,121,121.08,115.95,116.23
2021-06-22T17:30:00Z,116.27,116.53,113.32,114.01
2021-06-23T13:30:00Z,113.7,114.03,109.93,109.93
2021-06-23T17:30:00Z,109.84,111.81,109.43,110.48
2021-06-24T13:30:00Z,107.52,107.77,106.82,107.2
2021-06-24T17:30:00Z,107.23,107.91,105.99,107.87
2021-06-25T13:30:00Z,106.8,108.55,104.52,105.41
2021-06-25T17:30:00Z,105.29,106.07,104.63,105.91
2021-06-28T13:30:00Z,106.83,108.05,106.11,108.05
2021-06-28T17:30:00Z,108.1,108.1,106.1,106.32
2021-06-29T13:30:00Z,106.28,107.98,106.01,107.19
2021-06-29T17:30:00Z,107.22,108.02,106.48,107.01
